,Unnamed: 0,raw_time,hours,raw_o2,noise,smoothed,Raw Name,Position,Name,batch
39971,11,295510.0,93.25,68.4,4.446,64.85,vincristine 3.75uM,"[7, 5]",vincristine,2
39972,12,299345.0,95.38,62.4,4.516,62.39999999999996,vincristine 3.75uM,"[7, 5]",vincristine,2
39973,13,303176.0,97.51,58.2,4.566,58.19999999999996,vincristine 3.75uM,"[7, 5]",vincristine,2
39974,14,307010.0,99.64,56.0,4.594,56.0,vincristine 3.75uM,"[7, 5]",vincristine,2
39975,15,310845.0,101.77,56.7,4.585,56.7,vincristine 3.75uM,"[7, 5]",vincristine,2
39976,16,314677.0,103.9,60.5,4.539,60.5,vincristine 3.75uM,"[7, 5]",vincristine,2
39977,17,318509.0,106.02,67.3,4.459,65.1,vincristine 3.75uM,"[7, 5]",vincristine,2
39978,18,322341.0,108.15,69.7,4.432,69.70000000000039,vincristine 3.75uM,"[7, 5]",vincristine,2
39979,19,326171.0,110.28,71.5,4.412,71.22018485752204,vincristine 3.75uM,"[7, 5]",vincristine,2
39980,20,330003.0,112.41,72.4,4.402,72.34540111473459,vincristine 3.75uM,"[7, 5]",vincristine,2
39981,21,333838.0,114.54,73.1,4.394,73.09999999999962,vincristine 3.75uM,"[7, 5]",vincristine,2
39982,22,337672.0,116.67,73.0,4.396,71.15000000000002,vincristine 3.75uM,"[7, 5]",vincristine,2
39983,23,341502.0,118.8,69.2,4.437,69.19999999999987,vincristine 3.75uM,"[7, 5]",vincristine,2
39984,24,345335.0,120.93,65.9,4.474,66.29380315232784,vincristine 3.75uM,"[7, 5]",vincristine,2
39985,25,349170.0,123.06,63.8,4.5,63.80000000000015,vincristine 3.75uM,"[7, 5]",vincristine,2
39986,26,353003.0,125.19,64.1,4.496,66.5,vincristine 3.75uM,"[7, 5]",vincristine,2
39987,27,356836.0,127.32,69.2,4.437,69.2,vincristine 3.75uM,"[7, 5]",vincristine,2
39988,28,360669.0,129.45,73.9,4.385,72.44999999999976,vincristine 3.75uM,"[7, 5]",vincristine,2
39989,29,364502.0,131.58,75.7,4.366,75.70000000000023,vincristine 3.75uM,"[7, 5]",vincristine,2
39990,30,368336.0,133.71,75.4,4.369,75.81638887165889,vincristine 3.75uM,"[7, 5]",vincristine,2
39991,31,372169.0,135.84,76.6,4.356,76.47541142433502,vincristine 3.75uM,"[7, 5]",vincristine,2
39992,32,376004.0,137.97,77.3,4.349,77.2251151540909,vincristine 3.75uM,"[7, 5]",vincristine,2
39993,33,379837.0,140.1,77.7,4.345,77.70000000000027,vincristine 3.75uM,"[7, 5]",vincristine,2
39994,34,383671.0,142.23,76.3,4.36,77.9,vincristine 3.75uM,"[7, 5]",vincristine,2
39995,35,387504.0,144.36,78.1,4.341,78.0999999999997,vincristine 3.75uM,"[7, 5]",vincristine,2
39996,36,391336.0,146.48,78.0,4.342,77.9767085171103,vincristine 3.75uM,"[7, 5]",vincristine,2
39997,37,395168.0,148.61,77.8,4.343,78.07983476472229,vincristine 3.75uM,"[7, 5]",vincristine,2
39998,38,399002.0,150.74,78.5,4.337,78.44547827002502,vincristine 3.75uM,"[7, 5]",vincristine,2
39999,39,402834.0,152.87,79.0,4.331,78.9138757073822,vincristine 3.75uM,"[7, 5]",vincristine,2
40000,40,406667.0,155.0,79.2,4.329,79.11777837467548,vincristine 3.75uM,"[7, 5]",vincristine,2
40001,41,410503.0,157.13,79.1,4.33,79.37916856723945,vincristine 3.75uM,"[7, 5]",vincristine,2
40002,42,414337.0,159.26,79.9,4.322,79.87270570169825,vincristine 3.75uM,"[7, 5]",vincristine,2
40003,43,418168.0,161.39,80.6,4.315,80.61107712316166,vincristine 3.75uM,"[7, 5]",vincristine,2
40004,1,257171.0,71.95,,4.831,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40005,2,261001.0,74.08,,4.816,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40006,3,264835.0,76.21,,4.729,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40007,4,268665.0,78.34,,4.774,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40008,5,272496.0,80.46,,4.727,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40009,6,276327.0,82.6,,4.669,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40010,7,280160.0,84.72,,4.75,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40011,8,283994.0,86.85,,4.613,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40012,9,287826.0,88.98,,4.646,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40013,10,291659.0,91.11,,4.622,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40014,11,295490.0,93.24,,4.599,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40015,12,299325.0,95.37,,4.578,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40016,13,303157.0,97.5,,4.563,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40017,14,306990.0,99.62,,4.627,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40018,15,310826.0,101.76,,4.592,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40019,16,314657.0,103.88,,4.578,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40020,17,318490.0,106.02,,4.538,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40021,18,322321.0,108.14,,4.547,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40022,19,326151.0,110.28,,4.565,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40023,20,329983.0,112.4,,4.513,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40024,21,333818.0,114.53,,4.499,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40025,22,337652.0,116.66,,4.503,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40026,23,341482.0,118.79,,4.48,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40027,24,345316.0,120.92,,4.478,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40028,25,349151.0,123.05,,4.478,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40029,26,352983.0,125.18,,4.529,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40030,27,356816.0,127.31,,4.53,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40031,28,360649.0,129.44,,4.53,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40032,29,364482.0,131.56,,4.538,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40033,30,368316.0,133.7,,4.511,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40034,31,372149.0,135.82,,4.517,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40035,32,375985.0,137.96,,4.505,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40036,33,379817.0,140.08,,4.517,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40037,34,383651.0,142.22,,4.494,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40038,35,387485.0,144.34,,4.494,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40039,36,391316.0,146.48,,4.479,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40040,37,395148.0,148.6,,4.486,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40041,38,398983.0,150.74,,4.484,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40042,39,402814.0,152.86,,4.477,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40043,40,406647.0,155.0,,4.472,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40044,41,410484.0,157.12,,4.459,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40045,42,414317.0,159.26,,4.445,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40046,43,418148.0,161.38,,4.442,0.0,vincristine 1.875uM,"[7, 6]",vincristine,2
40047,1,257151.0,71.94,,4.831,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40048,2,260981.0,74.07,,4.816,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40049,3,264815.0,76.2,,4.729,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40050,4,268645.0,78.32,,4.774,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40051,5,272476.0,80.46,,4.727,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40052,6,276307.0,82.58,,4.669,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40053,7,280141.0,84.72,,4.75,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40054,8,283974.0,86.84,,4.613,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40055,9,287806.0,88.98,,4.646,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40056,10,291639.0,91.1,,4.622,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40057,11,295470.0,93.24,,4.599,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40058,12,299305.0,95.36,,4.578,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40059,13,303137.0,97.49,,4.563,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40060,14,306970.0,99.62,,4.627,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40061,15,310806.0,101.76,,4.592,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40062,16,314637.0,103.88,,4.578,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40063,17,318470.0,106.0,,4.538,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40064,18,322301.0,108.14,,4.547,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40065,19,326131.0,110.26,,4.565,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40066,20,329963.0,112.4,,4.513,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40067,21,333798.0,114.52,,4.499,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40068,22,337632.0,116.66,,4.503,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40069,23,341463.0,118.78,,4.48,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40070,24,345296.0,120.92,,4.478,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40071,25,349131.0,123.04,,4.478,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40072,26,352963.0,125.18,,4.529,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40073,27,356796.0,127.3,,4.53,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40074,28,360629.0,129.43,,4.53,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40075,29,364462.0,131.56,,4.538,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40076,30,368297.0,133.69,,4.511,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40077,31,372129.0,135.82,,4.517,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40078,32,375965.0,137.95,,4.505,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40079,33,379797.0,140.08,,4.517,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40080,34,383631.0,142.2,,4.494,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40081,35,387465.0,144.34,,4.494,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40082,36,391296.0,146.46,,4.479,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40083,37,395128.0,148.6,,4.486,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40084,38,398963.0,150.72,,4.484,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40085,39,402794.0,152.86,,4.477,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40086,40,406627.0,154.98,,4.472,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40087,41,410464.0,157.12,,4.459,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40088,42,414298.0,159.24,,4.445,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40089,43,418128.0,161.38,,4.442,0.0,vincristine 1.875uM,"[7, 7]",vincristine,2
40090,1,257131.0,71.94,38.6,4.831,38.59999999999998,vincristine 0.9375uM,"[7, 8]",vincristine,2
40091,2,260961.0,74.06,39.6,4.816,39.6,vincristine 0.9375uM,"[7, 8]",vincristine,2
40092,3,264795.0,76.19,45.8,4.729,41.05,vincristine 0.9375uM,"[7, 8]",vincristine,2
40093,4,268625.0,78.32,42.5,4.774,42.49999999999999,vincristine 0.9375uM,"[7, 8]",vincristine,2
40094,5,272455.0,80.45,45.9,4.727,45.89999999999996,vincristine 0.9375uM,"[7, 8]",vincristine,2
40095,6,276287.0,82.58,50.2,4.669,50.2,vincristine 0.9375uM,"[7, 8]",vincristine,2
40096,7,280120.0,84.7,44.2,4.75,44.2,vincristine 0.9375uM,"[7, 8]",vincristine,2
40097,8,283954.0,86.84,54.5,4.613,54.5,vincristine 0.9375uM,"[7, 8]",vincristine,2
40098,9,287786.0,88.96,51.9,4.646,51.89999999999972,vincristine 0.9375uM,"[7, 8]",vincristine,2
40099,10,291619.0,91.1,53.8,4.622,53.77846307949424,vincristine 0.9375uM,"[7, 8]",vincristine,2
40100,11,295450.0,93.22,55.6,4.599,55.57137679416846,vincristine 0.9375uM,"[7, 8]",vincristine,2
40101,12,299285.0,95.35,57.3,4.578,57.15675513979181,vincristine 0.9375uM,"[7, 8]",vincristine,2
40102,13,303117.0,97.48,58.5,4.563,58.5000000000001,vincristine 0.9375uM,"[7, 8]",vincristine,2
40103,14,306950.0,99.61,53.5,4.627,57.35,vincristine 0.9375uM,"[7, 8]",vincristine,2
40104,15,310786.0,101.74,56.2,4.592,56.199999999999946,vincristine 0.9375uM,"[7, 8]",vincristine,2
40105,16,314617.0,103.87,57.3,4.578,57.70461829739687,vincristine 0.9375uM,"[7, 8]",vincristine,2
40106,17,318449.0,106.0,60.6,4.538,58.87421881393944,vincristine 0.9375uM,"[7, 8]",vincristine,2
40107,18,322281.0,108.13,59.8,4.547,59.80000000000005,vincristine 0.9375uM,"[7, 8]",vincristine,2
40108,19,326111.0,110.26,58.4,4.565,61.2,vincristine 0.9375uM,"[7, 8]",vincristine,2
40109,20,329943.0,112.38,62.6,4.513,62.60000000000008,vincristine 0.9375uM,"[7, 8]",vincristine,2
40110,21,333778.0,114.52,63.8,4.499,63.379645142168805,vincristine 0.9375uM,"[7, 8]",vincristine,2
40111,22,337612.0,116.64,63.5,4.503,64.16145049040801,vincristine 0.9375uM,"[7, 8]",vincristine,2
40112,23,341442.0,118.78,65.4,4.48,64.94412886685964,vincristine 0.9375uM,"[7, 8]",vincristine,2
40113,24,345275.0,120.9,65.7,4.478,65.64512426396708,vincristine 0.9375uM,"[7, 8]",vincristine,2
40114,25,349111.0,123.04,65.7,4.478,64.21256824702297,vincristine 0.9375uM,"[7, 8]",vincristine,2
40115,26,352943.0,125.16,61.3,4.529,62.78909018199719,vincristine 0.9375uM,"[7, 8]",vincristine,2
40116,27,356776.0,127.29,61.3,4.53,61.28150830392217,vincristine 0.9375uM,"[7, 8]",vincristine,2
40117,28,360609.0,129.42,61.2,4.53,61.068542189486536,vincristine 0.9375uM,"[7, 8]",vincristine,2
40118,29,364441.0,131.55,60.6,4.538,61.47145349600581,vincristine 0.9375uM,"[7, 8]",vincristine,2
40119,30,368276.0,133.68,62.8,4.511,62.03626632851437,vincristine 0.9375uM,"[7, 8]",vincristine,2
40120,31,372109.0,135.81,62.4,4.517,62.74887353136892,vincristine 0.9375uM,"[7, 8]",vincristine,2
40121,32,375945.0,137.94,63.3,4.505,62.80854889098568,vincristine 0.9375uM,"[7, 8]",vincristine,2
40122,33,379777.0,140.07,62.4,4.517,63.280483571046695,vincristine 0.9375uM,"[7, 8]",vincristine,2
40123,34,383611.0,142.2,64.3,4.494,63.7488125769503,vincristine 0.9375uM,"[7, 8]",vincristine,2
40124,35,387445.0,144.33,64.2,4.494,64.61347977699553,vincristine 0.9375uM,"[7, 8]",vincristine,2
40125,36,391276.0,146.46,65.6,4.479,64.96614072279408,vincristine 0.9375uM,"[7, 8]",vincristine,2
40126,37,395108.0,148.59,64.9,4.486,65.17864837134731,vincristine 0.9375uM,"[7, 8]",vincristine,2
40127,38,398943.0,150.72,65.2,4.484,65.256854042122,vincristine 0.9375uM,"[7, 8]",vincristine,2
40128,39,402774.0,152.84,65.7,4.477,65.67152210351975,vincristine 0.9375uM,"[7, 8]",vincristine,2
40129,40,406607.0,154.98,66.1,4.472,66.33137368297125,vincristine 0.9375uM,"[7, 8]",vincristine,2
40130,41,410443.0,157.11,67.3,4.459,67.32820082174452,vincristine 0.9375uM,"[7, 8]",vincristine,2
40131,42,414277.0,159.24,68.6,4.445,68.27934057507348,vincristine 0.9375uM,"[7, 8]",vincristine,2
40132,43,418108.0,161.36,68.8,4.442,68.92930718636121,vincristine 0.9375uM,"[7, 8]",vincristine,2
40133,1,257111.0,71.93,67.6,4.455,67.72765891337791,vincristine 0.9375uM,"[7, 9]",vincristine,2
40134,2,260941.0,74.05,69.2,4.438,68.87693533632469,vincristine 0.9375uM,"[7, 9]",vincristine,2
40135,3,264775.0,76.18,69.7,4.432,69.81317510561757,vincristine 0.9375uM,"[7, 9]",vincristine,2
40136,4,268605.0,78.31,70.6,4.422,70.62851382649188,vincristine 0.9375uM,"[7, 9]",vincristine,2
40137,5,272436.0,80.44,71.6,4.411,71.73202446253353,vincristine 0.9375uM,"[7, 9]",vincristine,2
40138,6,276267.0,82.57,73.1,4.394,72.44679710150734,vincristine 0.9375uM,"[7, 9]",vincristine,2
40139,7,280100.0,84.7,72.1,4.405,73.21358374716958,vincristine 0.9375uM,"[7, 9]",vincristine,2
40140,8,283934.0,86.83,74.2,4.383,73.75638818216069,vincristine 0.9375uM,"[7, 9]",vincristine,2
40141,9,287766.0,88.96,74.4,4.38,74.79219222141322,vincristine 0.9375uM,"[7, 9]",vincristine,2
40142,10,291599.0,91.09,76.1,4.362,75.31194349749623,vincristine 0.9375uM,"[7, 9]",vincristine,2
40143,11,295430.0,93.21,75.4,4.369,75.68971833873542,vincristine 0.9375uM,"[7, 9]",vincristine,2
40144,12,299265.0,95.35,75.8,4.364,75.82824280694352,vincristine 0.9375uM,"[7, 9]",vincristine,2
40145,13,303097.0,97.47,76.3,4.36,76.21497261325338,vincristine 0.9375uM,"[7, 9]",vincristine,2
40146,14,306930.0,99.6,76.5,4.358,76.78657628463776,vincristine 0.9375uM,"[7, 9]",vincristine,2
40147,15,310766.0,101.73,77.7,4.345,77.31713033938749,vincristine 0.9375uM,"[7, 9]",vincristine,2
40148,16,314597.0,103.86,77.6,4.346,77.71038505947251,vincristine 0.9375uM,"[7, 9]",vincristine,2
40149,17,318430.0,105.99,77.9,4.342,78.25478696574281,vincristine 0.9375uM,"[7, 9]",vincristine,2
40150,18,322261.0,108.12,79.4,4.327,79.49406895798096,vincristine 0.9375uM,"[7, 9]",vincristine,2
40151,19,326092.0,110.25,81.4,4.307,80.1311574788646,vincristine 0.9375uM,"[7, 9]",vincristine,2
40152,20,329923.0,112.38,80.3,4.318,80.36928287211148,vincristine 0.9375uM,"[7, 9]",vincristine,2
40153,21,333758.0,114.51,79.6,4.325,80.45266502247499,vincristine 0.9375uM,"[7, 9]",vincristine,2
40154,22,337592.0,116.64,81.5,4.305,80.84222443964605,vincristine 0.9375uM,"[7, 9]",vincristine,2
40155,23,341423.0,118.77,81.1,4.31,81.22696569624136,vincristine 0.9375uM,"[7, 9]",vincristine,2
40156,24,345256.0,120.89,82.3,4.297,80.56250794332283,vincristine 0.9375uM,"[7, 9]",vincristine,2
40157,25,349091.0,123.03,79.8,4.323,80.067902311417,vincristine 0.9375uM,"[7, 9]",vincristine,2
40158,26,352923.0,125.15,80.1,4.32,80.62428385160447,vincristine 0.9375uM,"[7, 9]",vincristine,2
40159,27,356756.0,127.28,82.3,4.297,81.69030097901874,vincristine 0.9375uM,"[7, 9]",vincristine,2
40160,28,360589.0,129.41,82.5,4.296,82.6879158276961,vincristine 0.9375uM,"[7, 9]",vincristine,2
40161,29,364422.0,131.54,83.4,4.286,83.07948423021469,vincristine 0.9375uM,"[7, 9]",vincristine,2
40162,30,368256.0,133.67,83.2,4.288,82.98528647362303,vincristine 0.9375uM,"[7, 9]",vincristine,2
40163,31,372089.0,135.8,82.2,4.298,82.82695511189269,vincristine 0.9375uM,"[7, 9]",vincristine,2
40164,32,375925.0,137.93,83.2,4.288,82.89908421769903,vincristine 0.9375uM,"[7, 9]",vincristine,2
40165,33,379757.0,140.06,83.1,4.289,83.35774306043109,vincristine 0.9375uM,"[7, 9]",vincristine,2
40166,34,383591.0,142.19,83.9,4.281,84.09553069040638,vincristine 0.9375uM,"[7, 9]",vincristine,2
40167,35,387425.0,144.32,85.4,4.266,84.98152424069191,vincristine 0.9375uM,"[7, 9]",vincristine,2
40168,36,391256.0,146.45,85.5,4.265,85.58299494763364,vincristine 0.9375uM,"[7, 9]",vincristine,2
40169,37,395088.0,148.58,85.9,4.261,86.16138625077825,vincristine 0.9375uM,"[7, 9]",vincristine,2
40170,38,398923.0,150.71,87.2,4.248,87.02879162800161,vincristine 0.9375uM,"[7, 9]",vincristine,2
40171,39,402754.0,152.84,87.9,4.242,87.78553046121225,vincristine 0.9375uM,"[7, 9]",vincristine,2
40172,40,406587.0,154.97,88.2,4.239,88.19999999999997,vincristine 0.9375uM,"[7, 9]",vincristine,2
40173,41,410423.0,157.1,88.5,4.236,89.02158225186929,vincristine 0.9375uM,"[7, 9]",vincristine,2
40174,42,414258.0,159.23,90.5,4.217,90.27751324620834,vincristine 0.9375uM,"[7, 9]",vincristine,2
40175,43,418088.0,161.36,91.7,4.205,91.7884099251037,vincristine 0.9375uM,"[7, 9]",vincristine,2
40176,1,257311.0,72.01,13.0,5.257,12.934834994132604,temozolomide 200uM,"[8, 0]",temozolomide,2
40177,2,261140.0,74.14,13.3,5.252,13.467168761243814,temozolomide 200uM,"[8, 0]",temozolomide,2
40178,3,264974.0,76.26,14.2,5.234,13.863332243879974,temozolomide 200uM,"[8, 0]",temozolomide,2
40179,4,268805.0,78.4,14.0,5.238,13.851849924333196,temozolomide 200uM,"[8, 0]",temozolomide,2
40180,5,272635.0,80.52,13.2,5.253,13.710985520603582,temozolomide 200uM,"[8, 0]",temozolomide,2
40181,6,276466.0,82.65,13.9,5.24,13.950521477934444,temozolomide 200uM,"[8, 0]",temozolomide,2
40182,7,280300.0,84.78,14.8,5.222,14.7781624462888,temozolomide 200uM,"[8, 0]",temozolomide,2
40183,8,284134.0,86.91,15.6,5.209,14.925826894303928,temozolomide 200uM,"[8, 0]",temozolomide,2
40184,9,287966.0,89.04,14.5,5.228,14.982168981361513,temozolomide 200uM,"[8, 0]",temozolomide,2
40185,10,291798.0,91.16,15.1,5.218,15.099999999999996,temozolomide 200uM,"[8, 0]",temozolomide,2
40186,11,295630.0,93.3,15.7,5.207,15.72777359241891,temozolomide 200uM,"[8, 0]",temozolomide,2
40187,12,299464.0,95.42,16.4,5.193,16.12809371611384,temozolomide 200uM,"[8, 0]",temozolomide,2
40188,13,303296.0,97.56,16.2,5.196,16.280792598586025,temozolomide 200uM,"[8, 0]",temozolomide,2
40189,14,307130.0,99.68,16.3,5.196,16.635753162547054,temozolomide 200uM,"[8, 0]",temozolomide,2
40190,15,310965.0,101.82,17.5,5.173,17.499999999999993,temozolomide 200uM,"[8, 0]",temozolomide,2
40191,16,314797.0,103.94,16.2,5.198,17.85,temozolomide 200uM,"[8, 0]",temozolomide,2
40192,17,318629.0,106.08,18.2,5.161,18.200000000000024,temozolomide 200uM,"[8, 0]",temozolomide,2
40193,18,322460.0,108.2,17.6,5.172,17.8940820413799,temozolomide 200uM,"[8, 0]",temozolomide,2
40194,19,326291.0,110.33,18.0,5.165,17.77936706098076,temozolomide 200uM,"[8, 0]",temozolomide,2
40195,20,330123.0,112.46,17.5,5.174,18.096275657452672,temozolomide 200uM,"[8, 0]",temozolomide,2
40196,21,333958.0,114.59,18.7,5.152,18.45714694966574,temozolomide 200uM,"[8, 0]",temozolomide,2
40197,22,337792.0,116.72,18.9,5.149,19.20247627972105,temozolomide 200uM,"[8, 0]",temozolomide,2
40198,23,341622.0,118.84,20.4,5.122,19.6786470322498,temozolomide 200uM,"[8, 0]",temozolomide,2
40199,24,345455.0,120.98,20.0,5.13,20.150816172124248,temozolomide 200uM,"[8, 0]",temozolomide,2
40200,25,349290.0,123.1,20.3,5.124,20.18761726076133,temozolomide 200uM,"[8, 0]",temozolomide,2
40201,26,353123.0,125.24,20.2,5.125,20.40445261560909,temozolomide 200uM,"[8, 0]",temozolomide,2
40202,27,356956.0,127.36,20.8,5.116,20.658091160363615,temozolomide 200uM,"[8, 0]",temozolomide,2
40203,28,360789.0,129.5,20.9,5.113,21.04197461350369,temozolomide 200uM,"[8, 0]",temozolomide,2
40204,29,364621.0,131.62,21.5,5.103,21.70087663933149,temozolomide 200uM,"[8, 0]",temozolomide,2
40205,30,368456.0,133.76,22.8,5.081,22.566502020555426,temozolomide 200uM,"[8, 0]",temozolomide,2
40206,31,372289.0,135.88,23.3,5.073,23.440574211133157,temozolomide 200uM,"[8, 0]",temozolomide,2
40207,32,376124.0,138.02,24.3,5.056,24.12756623712628,temozolomide 200uM,"[8, 0]",temozolomide,2
40208,33,379957.0,140.14,24.7,5.048,24.873794599754333,temozolomide 200uM,"[8, 0]",temozolomide,2
40209,34,383790.0,142.28,25.7,5.031,25.727813527730596,temozolomide 200uM,"[8, 0]",temozolomide,2
40210,35,387624.0,144.4,26.8,5.014,26.59313219161925,temozolomide 200uM,"[8, 0]",temozolomide,2
40211,36,391455.0,146.54,27.2,5.007,27.256399151121126,temozolomide 200uM,"[8, 0]",temozolomide,2
40212,37,395287.0,148.66,27.8,4.997,27.77505692657304,temozolomide 200uM,"[8, 0]",temozolomide,2
40213,38,399122.0,150.8,28.3,4.989,28.7819495145514,temozolomide 200uM,"[8, 0]",temozolomide,2
40214,39,402954.0,152.92,30.5,4.954,29.825603926004217,temozolomide 200uM,"[8, 0]",temozolomide,2
40215,40,406787.0,155.05,30.8,4.949,30.80000000000001,temozolomide 200uM,"[8, 0]",temozolomide,2
40216,41,410623.0,157.18,31.1,4.945,31.444078863808823,temozolomide 200uM,"[8, 0]",temozolomide,2
40217,42,414457.0,159.32,32.5,4.923,32.5,temozolomide 200uM,"[8, 0]",temozolomide,2
40218,43,418288.0,161.44,33.9,4.902,33.89999999999951,temozolomide 200uM,"[8, 0]",temozolomide,2
40219,1,,,,5.377,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40220,2,,,,5.352,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40221,3,,,,5.362,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40222,4,,,,5.359,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40223,5,,,,5.355,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40224,6,,,,5.349,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40225,7,,,,5.352,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40226,8,,,,5.335,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40227,9,,,,5.283,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40228,10,,,,5.294,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40229,11,,,,5.316,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40230,12,,,,5.302,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40231,13,,,,5.263,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
40232,14,,,,5.226,0.0,temozolomide 6.25uM,"[8, 10]",temozolomide,2
